date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:15:21	699/699	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bb-66749d5f-711c4d0957d8fd83;gz%22	https://cineflickcard.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/admin/images/templately/logo-icon.svg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:21	330200/330200	---M-Z	200	added ('OK')	image/svg+xml	etag:%22509d8-66063d78-9b66f1bb23b64834;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.29.0	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.svg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:21	118748/118748	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221cfdc-66063d78-67f9e2c4a46511b4;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.29.0	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons8016.woff	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:22	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-66063d78-de4160620dd83822;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:22	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-66063d78-de4160620dd83822;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:22	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-66063d78-d7f257e4c2add018;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:22	97804/97804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217e0c-66063d78-1209027d20456a69;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:23	151368/151368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2224f48-66063d78-cac9df4e6bd6e08c;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:23	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66063d78-83cb1b72f0f23340;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:23	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66063d78-83cb1b72f0f23340;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:23	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66063d78-b57da105c3eca8aa;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:24	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6ea7-66063d78-60489ff189cfff2e;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:24	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-66063d78-e7a3ad99d6edc3d6;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:24	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66063d78-2c0e65a8ed48a5b6;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:24	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66063d78-dfffe635e07279fc;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:25	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66063d78-cca0af8bea00ab72;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:25	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66063d78-cca0af8bea00ab72;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:25	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66063d78-e1d5b4454b35c8d;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:26	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d14-66063d78-f12ed0366a0bf539;;;%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:26	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66063d78-ab6ece767345ba1b;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:26	95792/95792	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Aug%202024%2023:15:26%20GMT	https://cineflickcard.com/wp-content/uploads/2024/03/BG.jpg	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/uploads/2024/03/BG.jpg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:26	9914/9914	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2023:15:26%20GMT	https://cineflickcard.com/e	C:/Meus%20Sites/cineflix/cineflickcard.com/e	(from https://cineflickcard.com/wp-content/litespeed/js/acd4daecaabd0773357a9e4ea3190aa9.js?ver=1aff5)
20:15:26	9914/9914	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2023:15:26%20GMT	https://cineflickcard.com/Trident/	C:/Meus%20Sites/cineflix/cineflickcard.com/Trident/index.html	(from https://cineflickcard.com/wp-content/litespeed/js/4774bebd44b247686b8c93de8402e048.js?ver=06c08)
20:15:27	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-66063d78-fd3eda1f1b8b0ad5;gz%22	https://cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/cineflix/cineflickcard.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://cineflickcard.com/wp-content/litespeed/css/d4c4c26d0c479404b9af46ff00e9d38b.css?ver=74fc7)
20:15:27	9914/9914	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2023:15:27%20GMT	https://cineflickcard.com/-negative.svg	C:/Meus%20Sites/cineflix/cineflickcard.com/-negative.svg	(from https://cineflickcard.com/wp-content/litespeed/js/76a2828f12ec27e61d0dbc94135e177e.js?ver=50b46)
20:15:27	21480/21480	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2023:15:27%20GMT	https://cineflickcard.com/window.location.href	C:/Meus%20Sites/cineflix/cineflickcard.com/window.location.href	(from https://cineflickcard.com/wp-content/litespeed/js/03b4ead7f202a24b2c7f7371d2393cb4.js?ver=271ae)
20:15:28	9914/9914	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2023:15:27%20GMT	https://cineflickcard.com/OPR/	C:/Meus%20Sites/cineflix/cineflickcard.com/OPR/index.html	(from https://cineflickcard.com/wp-content/litespeed/js/76a2828f12ec27e61d0dbc94135e177e.js?ver=50b46)
